round,players,round_placement,points,matches,wins,avg_elims,avg_place
Round2,"AMRIKKK., Acquired., Ashﱞpud",234,105,9,1,3.22,13.11
Round2,"coldfv, youtube epwy, Pure Cryptify",235,105,10,0,4.9,15.2
Round2,"smugу, OmG Me II, celesτ",236,105,10,0,4.3,16.3
Round2,"Gabе, Еmpr, bacon4k",237,105,8,0,4.13,10.5
Round2,"DK Sayth, DK presley, Nesta ツ",238,105,8,0,3.63,10.13
Round2,"ethan loves guys, treyushi, MetalBowl69",239,105,10,0,3.5,14.1
Round2,"Ttv NachosFN YT, Mаsк, CripTikkzz 父",240,105,9,0,3.22,12.44
Round2,"Lifa WEEB, mok 18, outcast invest",241,104,9,1,4.22,13.89
Round2,"honchо, Knight.Senpai, goose ه",242,104,10,1,4.0,14.2
Round2,"ChaosGamingLive, qlez ӝ, Xay〆",243,104,10,1,3.6,15.7
Round2,"mamy ay лол, scylix, Loadist on yt",244,104,10,1,2.8,15.0
Round2,"Nyme 父, XTRA Qixlol, OVO Viper",245,104,10,1,2.5,12.7
Round2,"Κrypticz, fluffydolphin942, big ego.",246,104,8,0,5.13,11.0
Round2,"VizTa Sahil, Wuntahps, frostyyマ",247,104,8,0,4.13,10.25
Round2,"rayZΚ, Apex Dmur, bankxxy7",248,104,10,0,4.1,14.1
Round2,"Shоtt, Swаf, Circus.exe",249,104,9,0,3.0,11.67
Round2,"VANISH GLACE, TSM_Zexrow, chaоtic",250,103,9,2,3.44,14.56
Round2,"Peaceful ӝ, f keys scooter, drizzoо",251,103,10,2,2.6,15.4
Round2,"Twitch Febnin, units xo, Blizyz",252,103,8,1,4.5,12.25
Round2,"јаsреr, L2Drew, Sikeozz",253,103,8,1,4.25,10.38
Round2,"wedded ｷ, Splash eats soup, scrubaroonie ϟ",254,103,9,1,2.89,13.44
Round2,"kollatz, XTRA Chrоmоsomes, ikеyy",255,103,9,1,2.56,11.33
Round2,"Woо ϟ, ttv LightWerksfn, Ace_likes_vbucks",256,103,9,0,4.56,12.11
Round2,"foost yt, Twitch Jaglmao, Skapеy",257,103,10,0,4.0,12.7
Round2,"lil VoIID., Lil Unite, kuso_max",258,103,9,0,3.78,13.22
Round2,"outcast lalem, Asylum 〆, DPChew.",259,103,9,0,3.78,13.22
Round2,"LittleSpoon42, Cotal on yt, Vexzcy",260,103,10,0,3.6,13.7
Round2,"artuccine, vG jman, merkuccine",261,102,10,1,4.0,15.0
Round2,"Moss is my boo, Twitter Palesty_, DEYY FAN .",262,102,9,1,3.89,14.0
Round2,"Ginest., DL Zfisher Yt, DL Saucy",263,102,10,1,3.6,12.9
Round2,"AK Defy, tickrss, Εdits.",264,102,10,1,3.0,17.7
Round2,"iceqo, Pieces ., kenki senpai",265,102,9,1,2.78,13.0
Round2,"fIuu., icicletv, JACEMON.",266,102,9,0,5.0,13.11
Round2,"Linеаr Is Fun, outcast blqnt, Jaha.",267,102,9,0,4.78,13.0
Round2,"ADV Dequented, zеmo, xxxjahsehforever",268,102,9,0,4.67,13.56
Round2,"colefnx yt, Youtube Kabutos, Mostаche",269,102,8,0,4.5,12.0
Round2,"cerbs1, aliens ay лол, AМP",270,102,9,0,4.44,14.11
Round2,"twitter trulyfn, vizta shred, ƧilverChief",271,102,9,0,4.11,12.89
Round2,"Snowy Souly, kickzaroonie, fprtnitegoat36",272,102,10,0,4.1,14.9
Round2,"nοοdlefps, Parkeг, noob mini",273,102,8,0,4.0,9.38
Round2,"Sensful, Youtube Timberz, jwordn ハハ",274,102,9,0,4.0,11.67
Round2,"frqdo yt, Impure 忠実, DarkHomieSlicey",275,102,8,0,3.88,11.13
Round2,"Kawzmik, Swaysuo, Doxyfishy",276,102,10,0,3.8,15.2
Round2,"ZAwakenZ, jack n beanstalk, twitch fayzoqt",277,102,9,0,3.67,14.44
Round2,"france ., Grant Kim, Vaghue",278,102,10,0,3.5,16.3
Round2,"Quiеt., shyу, Sкаn",279,102,9,0,3.44,12.44
Round2,"CНEEX, Bаrr, spood zz",280,102,8,0,3.38,10.13
Round2,"TwitchRuminateee, Ryanlul is gay, 22 Ako",281,102,10,0,3.2,15.0
Round2,"Felix - -, Washed Sparebow, kyrharr",282,102,9,0,3.11,12.78
Round2,"noob jelo, Lattice ., Atty 父",283,101,9,1,4.78,15.89
Round2,"sf zyza7, Enigma Ackerman, Bis Venom メ",284,101,9,1,4.56,15.0
Round2,"Wolf On Kovaaks, fruitz 〆, Nemoズ",285,101,9,1,4.22,13.44
Round2,"Fragger Autix, 2021 Masons Year, Dead Opp Butta",286,101,10,1,3.8,16.6
Round2,"MSF yuz, captainy, AMWK",287,101,10,1,3.2,14.5
Round2,"Flоatation, Youtube GhoztyFN, Reap MC",288,101,9,1,3.0,12.11
Round2,"VizTa ZERO 1600, CJ 2 SHMEXYǃ, 3 Glidez",289,101,10,1,2.7,13.8
Round2,"Reeloads, Outcast Fadеd, Тurtss",290,101,9,0,4.78,14.33
Round2,"VCGO Paris, cloudZΚ, Twitch Bairosrr",291,101,10,0,4.4,14.3
Round2,"аrеus, Е13, Zlаts",292,101,9,0,4.33,12.56
Round2,"Ваrrу, MrMcF1shy, J3ngy",293,101,9,0,4.0,14.44
Round2,"Ciriuhs, hоax, wizeeee",294,101,9,0,3.78,13.67
Round2,"TD tobxǃ, nicolaі, Tezsi on SARMS",295,101,9,0,3.56,12.33
Round2,"主Cool, Mg on 240hz, envy rain yt",296,100,10,1,4.7,15.5
Round2,"storms xv, shox ackerman, auc.",297,100,10,1,4.4,16.4
Round2,"Twitch YuqiiCC, bugdir, maxіpoo",298,100,9,1,3.56,13.67
Round2,"ʀᴏᴡʏᴄᴏ ɪɴғɪɴɪᴛʏ, Jason Falco, afhos 会",299,100,10,1,3.3,16.0
Round2,"FB Caramelofn, Edwin1Ψ, 1Tyxツ",300,100,10,1,3.0,14.7
Round2,"k simonn, happy meаl, k mystic",301,100,10,1,2.5,13.6
Round2,"MIH Polo, Blurry父, Camerarr",302,100,9,1,2.44,12.89
Round2,"XTRA Мero., tоkyоメ, IGL Aang",303,100,10,1,2.4,12.3
Round2,"Twitch etaz1x, AKA Solary., DL DXZZLE 父",304,100,9,0,5.78,15.11
Round2,"TNA Jeff, Rеhаn, 47 Logic",305,100,8,0,4.75,12.75
Round2,"Baka Asante, BURSKIMON, Stuyvesant CJ",306,100,9,0,4.33,13.11
Round2,"lyrа, Тranq, Derаil",307,100,9,0,3.89,13.0
Round2,"krumр, xDeep5, Lite Szn",308,100,10,0,3.5,15.2
Round2,"Bis How, PLP Raw., bis grinder",309,100,9,0,3.11,12.56
Round2,"Hit FeFe Ler, Mucks ay лол, Fiery TesIa",310,99,10,2,2.2,13.7
Round2,"altzお, Twitch Shandewtf, Sewrz",311,99,10,1,5.0,15.8
Round2,"DonskiG On YT, playboi blicts, FaZe NRG brann",312,99,9,1,3.67,13.78
Round2,"BartholomewΔ, whiiggz, TRIZLE OWA OWA",313,99,9,1,3.11,12.56
Round2,"Χpoz, JERIGROSツ, Yewιx",314,99,10,1,2.7,15.8
Round2,"TwitchYiorghosFN, Emxt, tdgy.",315,99,9,0,6.56,15.33
Round2,"KlutchZG, Liquid TwoStep, LaggyZG",316,99,8,0,5.5,12.38
Round2,"FS Llondoh, XI Poket, 1050 jahider.",317,99,7,0,4.14,8.57
Round2,"StompzyBTW, IG Still Heroic, no earnings cold",318,99,10,0,4.1,17.1
Round2,"Sneak dabdabdab, Enzy dabdabdab, dylan dabdabdab",319,99,10,0,3.8,15.1
Round2,"Vаssilly 777, Cheater zadic, soysweaty-",320,99,9,0,3.22,12.89
Round2,"entrooooopy, BOX Yeager, DR.GUP",321,99,8,0,3.0,9.88
Round2,"SAYDEM0N, twitch puckkfn, twitch hxpeftn",322,99,9,0,2.89,12.0
Round2,"Twitter Sin3278, Twitter qtcoda, Acropolis.",323,99,10,0,2.8,14.3
Round2,"Slay AP, relying., Jbcao",324,98,7,1,5.57,12.71
Round2,"TNA OliverOG, Reducs, Brycx YT",325,98,10,1,4.7,17.0
Round2,"Mavs〆, Joe B〆, Aem〆",326,98,10,1,4.5,15.2
Round2,"balanced rockz, аluсаrd., Ѕounx",327,98,10,1,4.1,16.4
Round2,"Code NinjSZN, 1337soup, Ѕlite",328,98,10,1,4.0,17.3
Round2,"piece ctrl par, LMN Ecaru, LMN Strafe",329,98,10,1,3.6,16.2
Round2,"Xvee., SwayWard, mcorr.",330,98,9,1,3.44,12.78
Round2,"Яexx., FЯay., dvontae ﾎ",331,98,10,1,3.2,14.6
Round2,"FRAGGER META, IGL Watix ㅤ, Bеnјі",332,98,10,1,2.8,15.1
Round2,"baby tendies, baby claw, MamadFN",333,98,10,1,2.6,12.4
Round2,"unofpss, sillygoose249, STRETCH is daddy",334,98,7,0,6.0,10.14
Round2,"Twitch EdgarGG, Vanish Chris., Shdw lol",335,98,9,0,5.22,14.56
Round2,"Slаyyz, youtube tetro, cinnamonswirly15",336,98,8,0,5.13,11.13
Round2,"igl from paradis, Baka Killua-kun, Baka Death",337,98,10,0,4.2,14.7
Round2,"saberoonie -α-, Medowz, vаhl",338,98,8,0,4.13,12.0
Round2,"yk zuko, LT Klexito, Еdk",339,98,9,0,4.11,15.11
Round2,"Sandstorm Snake, Gooniper Tree, Nosta1gia.",340,98,8,0,4.0,11.0
Round2,"kid vibrant, notcods, fntice",341,98,9,0,3.78,12.11
Round2,"LMS slas, Roketmxn on YT, chоlmes",342,98,9,0,3.78,12.89
Round2,"Scorpion 诶, Dаz., AKA Static",343,98,9,0,3.56,13.44
Round2,"ᵃˢˢᵃˢᶤᶰᵒ, NannFN on Twitch, рowda",344,98,9,0,3.44,12.11
Round2,"TS Costa, denhx, bobbo 神",345,98,9,0,3.44,12.89
Round2,"DEMONCAE, Khziie, Kyrodik",346,98,10,0,3.4,13.6
Round2,"塔夫西, nuts 父, sparks1x twitch",347,98,10,0,3.0,13.4
Round2,"carpzreyli, synada., val аy лол",348,98,9,0,2.89,13.67
Round2,"Peanut Brain TS, Sohі, Twitch r8ng",349,98,9,0,2.67,13.33
Round2,"Twitter ChubbyFn, Jhoude GG man, Twitch Xunkyy",350,97,9,1,3.56,12.78
Round2,"lukefishh, juhnn., TееWіlly",351,97,10,1,3.4,15.2
Round2,"Killstreakqt, twitch kapszn, CrqzedSZN",352,97,8,1,3.13,11.38
Round2,"Youtube Rvgrets, bіrdzy, aozо",353,97,10,1,2.8,15.2
Round2,"i Kip, baaayl, glуph ψ",354,97,9,1,2.44,12.67
Round2,"vC zacky, trwth, Dudsterr",355,97,10,1,2.4,14.5
Round2,"Mavolant, Patehk, steеzlol",356,97,9,0,5.89,17.22
Round2,"coconutgoatz, ev vоrtex, youtube milksfn",357,97,9,0,4.56,13.44
Round2,"Craggy Coder, Peterbot ., Craggy Cartoon",358,97,9,0,4.11,13.0
Round2,"Twitch Ezraalol, Twitch Seltah, Twitch ParkHokie",359,97,10,0,4.0,14.7
Round2,"Aiрhа, Duckeyǃ, Zenn Is NeXt",360,97,10,0,3.8,14.8
Round2,"Аndryx, wk vegue, P1zp3",361,97,9,0,3.44,12.89
Round2,"juanpa wk, CrackedESP, GlukZy",362,97,10,0,3.3,15.4
Round2,"Twitch ToxGG, clutchings, Twitch VibezNA",363,97,10,0,3.3,15.8
Round2,"Øly Fall, Aesthetic Doza, PZY SPRING 爱",364,96,9,2,3.33,15.11
Round2,"TwitchMooAcademy, Apuqi, TheOnlyWhyFN",365,96,8,1,3.88,13.25
Round2,"touch me kace, Reaрr, Valenstey",366,96,10,1,3.6,14.3
Round2,"Hogan ., SCAMP BOXED U, Sweenci",367,96,9,1,3.33,13.56
Round2,"MIDGROUND KING7, Devϟ, Kovaaks Playеr",368,96,10,1,3.2,14.8
Round2,"VoidFPS, cN Nukеy, AimHackJack",369,96,10,1,2.8,15.9
Round2,"FS Khaluch0, Sitolui, FS Versify",370,96,9,0,5.22,14.89
Round2,"jоhnnу., DiegoPlаyzFN, dizzi ay лoл",371,96,9,0,4.56,14.67
Round2,"Twitch CozyOzzie, oraogه, Rws Jolly",372,96,9,0,4.33,15.0
Round2,"twitch snaxeyy, hаzzard, twitch vize1s",373,96,10,0,3.7,15.9
Round2,"RAMEN EH 30, noob wіll, crypted",374,96,9,0,3.56,12.44
Round2,"TwitterPlurified, VizTa Hypnoz, SoraIey",375,96,9,0,3.56,12.67
Round2,"youtube skatzy, soznа, nохyy",376,96,9,0,3.56,13.11
Round2,"Twitch Dixonfn, my trio sells, Јoel",377,96,9,0,3.44,13.11
Round2,"KLAW Ψ, NαNο Ψ, Twitch.Saus3y",378,96,8,0,3.25,9.75
Round2,"DVN Vulry, Sоurs., Twitch Houwlx",379,95,10,1,4.6,17.1
Round2,"Rаiled, ihcab, noob dіce",380,95,10,1,4.2,19.0
Round2,"Pigglе, virtuelol yt, youtube seeffn",381,95,10,1,3.8,14.9
Round2,"Niño enderman, 24 Lucky, EpikRafax",382,95,10,1,3.5,15.1
Round2,"Zadyk., yo pantade, mv ramssez",383,95,9,1,3.44,14.0
Round2,"slend ب, bestsnipernae, chuun on youtube",384,95,10,1,3.2,15.8
Round2,"SID Φ, Pаns, Scoldz.",385,95,10,1,3.0,14.6
Round2,"Bullets Sugaa, VAD BISH CHUNG, Shawvy.",386,95,10,1,2.9,15.4
Round2,"Skiba ay лол, 2 Tac Dom, Twitch fnzippy",387,95,10,1,2.9,16.3
Round2,"Еxilеd, viсrr, Twitch Rikkufn",388,95,9,1,2.67,11.89
Round2,"4.2GPA Saphal, ηickiipoo, colinchong89",389,95,10,1,2.6,13.5
Round2,"lockyax, Deηηy, twitch wingers",390,95,9,1,1.78,12.89
Round2,"kwаh, c0dgenesis, Shaedess",391,95,10,0,4.6,18.7
Round2,"ClutchhNL, Cheema 〆, Flem 4PF",392,95,9,0,4.33,14.33
Round2,"gоIdy, Poblo., Jаya",393,95,10,0,4.1,16.3
Round2,"DannydrinkssTTV, DevourSoy, TwitterE17Arri",394,95,8,0,3.63,12.75
Round2,"Squiddz., voﱞrtex, 24 Dior",395,95,10,0,3.6,13.8
Round2,"DEMONSKIRT, DEMONJAG, Parrot ム",396,95,9,0,3.56,11.67
Round2,"my trio is poo, Bihx, goferbtw",397,95,10,0,3.3,13.3
Round2,"yLeroy, Вunn, Twitch TimatoFN",398,95,9,0,3.11,12.22
